#Word Types: 1995
#Word Tokens: 298682
#Search Hits: 0
1710	1	езь
1711	1	еудачу
1712	1	ефа
1713	1	ефы
1714	1	ехе
1715	1	ечаев
1716	1	ечащег
1717	1	ечающ
1718	1	ечающе
1719	1	ечег
1720	1	ечье
1721	1	ешающ
1722	1	ешающе
1723	1	ешь
1724	1	ешэ
1725	1	ещ
1726	1	еюще
1727	1	жаб
1728	1	жава
1729	1	жавш
1730	1	жащег
1731	1	жающее
1732	1	жд-
1733	1	ждавше
1734	1	ждающая
1735	1	жды
1736	1	ждя
1737	1	жеваг
1738	1	жевач
1739	1	жевую
1740	1	жеу
1741	1	жущ
1742	1	жуще
1743	1	жую
1744	1	жца
1745	1	жь
1746	1	жью
1747	1	жья
1748	1	забуду
1749	1	забю
1750	1	заведе
1751	1	заведующег
1752	1	задае
1753	1	задаю
1754	1	задыхаю
1755	1	заж
1756	1	зазвуча
1757	1	захваче
1758	1	заше
1759	1	зая
1760	1	збегаю
1761	1	збегая
1762	1	звед
1763	1	звезда
1764	1	звеще
1765	1	звучавш
1766	1	здавае
1767	1	здавая
1768	1	здад
1769	1	здающ
1770	1	здух
1771	1	здышев
1772	1	зуб
1773	1	зуба
1774	1	зуф
1775	1	зуфа
1776	1	зущее
1777	1	зую
1778	1	зующ
1779	1	зуя
1780	1	зыб
1781	1	зывах
1782	1	зыву
1783	1	зяб
1784	1	у-ф
1785	1	уаза
1786	1	убве
1787	1	убева
1788	1	убевы
1789	1	убеже
1790	1	убежье
1791	1	убче
1792	1	убых
1793	1	убыш
1794	1	убье
1795	1	ува
1796	1	уваг
1797	1	уву
1798	1	увязывае
1799	1	угада
1800	1	угачеву
1801	1	удача
1802	1	удаче
1803	1	удва
1804	1	удь
1805	1	удьб
1806	1	удью
1807	1	удю
1808	1	уезжавш
1809	1	уехавшег
1810	1	ужа
1811	1	ужащег
1812	1	ужающ
1813	1	ужающе
1814	1	уждавш
1815	1	уждающ
1816	1	уждающег
1817	1	уждая
1818	1	уза
1819	1	узбе
1820	1	уфа
1821	1	уфаб
1822	1	уфе
1823	1	уфу
1824	1	ухая
1825	1	ухе
1826	1	ухудша
1827	1	ухудшаю
1828	1	ухудшающ
1829	1	ухудшающе
1830	1	учаешь
1831	1	учая
1832	1	учебе
1833	1	учшае
1834	1	учшая
1835	1	учшую
1836	1	ушав
1837	1	ушавш
1838	1	ушаге
1839	1	ушающ
1840	1	ушег
1841	1	ушедшег
1842	1	ущев
1843	1	ующее
1844	1	фабу
1845	1	фазе
1846	1	фазу
1847	1	фб
1848	1	фгу
1849	1	феду
1850	1	фея
1851	1	фуча
1852	1	фую
1853	1	ффш
1854	1	фья
1855	1	хаб
1856	1	хавбе
1857	1	хае
1858	1	хазе
1859	1	хб
1860	1	хваче
1861	1	хд
1862	1	хде
1863	1	хеджах
1864	1	хеев
1865	1	хуа
1866	1	худ
1867	1	худшег
1868	1	худшую
1869	1	хх
1870	1	хью
1871	1	ц-зв
1872	1	цаю
1873	1	цающ
1874	1	це-губе
1875	1	цех
1876	1	цеха
1877	1	цзащ
1878	1	цугу
1879	1	цыв
1880	1	цэф
1881	1	цю
1882	1	чавш
1883	1	чащее
1884	1	чву
1885	1	чеб
1886	1	чева
1887	1	чее
1888	1	чжа
1889	1	чуваш
1890	1	чуг
1891	1	чуд
1892	1	чуда
1893	1	чую
1894	1	чё
1895	1	шав
1896	1	шагах
1897	1	шадь
1898	1	шаш
1899	1	швед
1900	1	швы
1901	1	шеб
1902	1	шедшее
1903	1	шедшую
1904	1	шеч
1905	1	шугаев
1906	1	шух
1907	1	шуша
1908	1	шье
1909	1	шьюще
1910	1	шю
1911	1	щадь
1912	1	щадью
1913	1	щае
1914	1	щаю
1915	1	щающ
1916	1	щебе
1917	1	щевые
1918	1	щед
1919	1	ъ-у
1920	1	ъеду
1921	1	ъяв
1922	1	ы-а
1923	1	ыба
1924	1	ывавш
1925	1	ывавше
1926	1	ываешь
1927	1	ывающая
1928	1	ывающую
1929	1	ыве
1930	1	ыву
1931	1	ывча
1932	1	ывшая
1933	1	ывы
1934	1	ызг
1935	1	ыцы
1936	1	ышавш
1937	1	ышев
1938	1	ыща
1939	1	ыще
1940	1	ьгу
1941	1	ьдъеге
1942	1	ьеве
1943	1	ьеву
1944	1	ьевые
1945	1	ьзующег
1946	1	ьзующую
1947	1	ьу
1948	1	ьфа-
1949	1	ьфа-г
1950	1	ьцба
1951	1	ьцевую
1952	1	ьцу
1953	1	ьшае
1954	1	ьшаю
1955	1	ьях
1956	1	эда
1957	1	эз
1958	1	эзе
1959	1	эу
1960	1	эц
1961	1	эш
1962	1	юбящ
1963	1	юге
1964	1	югу
1965	1	юз-
1966	1	юф
1967	1	ючающая
1968	1	ючающег
1969	1	ючающую
1970	1	юющ
1971	1	я-
1972	1	я-ве
1973	1	ябух
1974	1	ябы
1975	1	явуд
1976	1	явшая
1977	1	явшее
1978	1	яга
1979	1	ягае
1980	1	ягд
1981	1	ягч
1982	1	ягчающ
1983	1	ядущ
1984	1	ядуще
1985	1	ядыва
1986	1	ядывая
1987	1	яеву
1988	1	яешь
1989	1	яжа
1990	1	яжая
1991	1	яча
1992	1	ячая
1993	1	ячев
1994	1	ящую
1995	1	ё
